ID_Ocorrencia,Data_Hora,Tipo_Desordem,Local_Desordem,Latitude,Longitude,Periodo_Dia,Nivel_Severidade,Status_Ocorrencia,Observacoes,Risco_Previsao
39bbee16-3d82-4312-9fc0-4d021ca97799,2024-10-22 22:39:12,Outros,Praça Central,-23.23886311372043,-46.4307606555515,Tarde,Crítica,Cancelada,Aliquid qui hic ut molestiae.,0
ee86a6cd-5b20-4902-959e-07fce2221248,2024-11-13 13:44:59,Outros,Bairro Residencial A,-23.62902803129261,-46.15883810988525,Tarde,Baixa,Reportada,Expedita mollitia laboriosam cupiditate dolores enim nobis.,0
3871f9ed-5727-4f98-b4c2-8f92da4432d3,2024-08-23 17:51:29,Barulho Excessivo,Bairro Residencial A,-23.282791238815577,-46.949709984700036,Noite,Crítica,Em Análise,Fugit temporibus sit perferendis quis iure aliquid.,0
59fd7382-e35c-486c-b3fc-e1e6684b8a7a,2024-11-09 17:46:10,Aglomeração Suspeita,Estação de Metrô,-23.52620070022608,-46.843766141216385,Madrugada,Baixa,Em Análise,Rerum error consequatur deserunt optio.,1
f34421ed-77e9-48b0-9764-1420aa0a4b6a,2024-07-10 04:25:34,Pichação,Bairro Residencial B,-23.690152185100246,-46.271568989846614,Tarde,Alta,Resolvida,Ullam quaerat praesentium veniam.,0
d24633ee-7be5-4f6e-9ce0-05d191cd93bd,2025-05-04 04:01:27,Barulho Excessivo,Bairro Residencial A,-23.99728935991498,-46.112980598053014,Tarde,Baixa,Reportada,Dolor quo maiores aperiam nisi dolor ad.,0
b5a39804-1bd7-4b35-9af2-912cd401921a,2025-05-07 07:00:03,Barulho Excessivo,Bairro Residencial B,-23.985130516184007,-46.407467847324085,Noite,Alta,Cancelada,Deserunt minima blanditiis cum.,0
5c31b1bf-ba1a-4e1f-9a8b-d89d1255df32,2025-01-22 21:25:59,Vandalismo,Praça Central,-23.288142506117335,-46.159081673029696,Manhã,Baixa,Resolvida,Omnis rerum culpa corporis nostrum hic id aspernatur.,0
3bb2c009-a698-4e2b-8a23-933160855fb1,2024-09-13 08:41:03,Pichação,Praça Central,-23.502186973099352,-46.676371864592326,Madrugada,Média,Resolvida,Numquam amet blanditiis nam a eius tempora.,0
81de68e5-b758-462c-a8c8-c16bfac9d33b,2024-12-28 19:38:01,Lixo Acumulado,Parque Urbano,-23.33572319326251,-46.21427868061854,Manhã,Crítica,Reportada,Eligendi ratione cupiditate molestiae sint dicta.,0
469e200b-e0a4-4890-af1d-fa7cb38c6067,2024-11-13 09:23:16,Aglomeração Suspeita,Estação de Metrô,-23.885717901614935,-46.255354937558316,Tarde,Crítica,Em Análise,Mollitia natus repellat iste id sapiente.,1
1d114428-0af4-4517-b9fd-2582a903f08d,2025-01-06 21:27:08,Pichação,Parque Urbano,-23.904133190533614,-46.517409630706545,Tarde,Crítica,Cancelada,A reprehenderit adipisci atque quae.,0
8343d351-7233-4208-9711-95e0d8def985,2024-09-01 06:51:24,Aglomeração Suspeita,Parque Urbano,-23.24729202532765,-46.8294904050068,Tarde,Alta,Reportada,Alias commodi incidunt dolore necessitatibus rerum.,0
0c98f942-ca68-43b3-84c6-d3805b081a82,2024-10-16 19:56:24,Pichação,Estação de Metrô,-23.351369826459518,-46.96441827769295,Tarde,Baixa,Resolvida,Deserunt molestias iure cumque recusandae unde.,0
e710c8ca-e421-4c1f-be5b-11ddd2851846,2025-01-30 18:33:21,Barulho Excessivo,Bairro Residencial A,-23.305034206276673,-46.184949654442654,Madrugada,Alta,Em Análise,Rerum necessitatibus ducimus eveniet.,0
f0d5212c-b911-46c8-b009-6ee6aa328fa4,2025-01-06 01:21:51,Outros,Parque Urbano,-23.6957385446552,-46.79798929670377,Noite,Alta,Resolvida,Ducimus omnis tenetur iusto assumenda voluptate.,0
651f43ec-fd0a-4c9d-9098-d6a690b74e97,2025-02-23 22:17:33,Pichação,Área Comercial,-23.5599284603325,-46.49464635541431,Noite,Crítica,Em Análise,Dolore impedit ut esse soluta.,1
a8dd15f5-79dc-4971-a5a6-cb611308d643,2024-12-08 20:28:35,Pichação,Área Comercial,-23.780047865231165,-46.82099816400153,Tarde,Baixa,Em Análise,Odit eum error.,0
385bfca6-c042-4345-b73e-aca6227cfb66,2024-07-01 07:46:46,Outros,Estação de Metrô,-23.691600985781932,-46.991797390750115,Madrugada,Média,Cancelada,Porro sunt dolor porro ex.,0
84a65dab-160e-4987-9b38-27d77481a7a1,2025-05-30 22:23:30,Pichação,Estação de Metrô,-23.919261189350394,-46.688901282057216,Noite,Média,Resolvida,Delectus cumque id sint et ratione totam.,0
2a9a96c8-5c7d-44f1-89f6-a98283753ea8,2025-03-19 00:42:10,Outros,Estação de Metrô,-23.48946476313034,-46.947486391711365,Tarde,Crítica,Cancelada,Placeat praesentium veniam distinctio nihil aperiam dolorem.,0
050c83ca-943b-4c2c-bb28-4bb48c4eb065,2024-08-20 22:41:15,Aglomeração Suspeita,Praça Central,-23.216295212245438,-46.07431725467544,Noite,Média,Em Análise,Magnam minus aspernatur culpa magnam cupiditate id.,0
a9f91497-4374-4ce3-a2f7-b147a76444d5,2024-07-04 20:40:48,Lixo Acumulado,Bairro Residencial B,-23.295114198824262,-46.781956987547794,Madrugada,Crítica,Cancelada,Totam voluptatibus repudiandae quod a ut.,0
93912199-19a9-4bda-a393-68825e4bf5e6,2024-12-10 17:20:04,Aglomeração Suspeita,Estação de Metrô,-23.410597029498998,-46.37740872430959,Tarde,Crítica,Resolvida,Necessitatibus deleniti ut deserunt.,1
b779fbff-5acf-4ca5-9c06-2f6f3a7b625a,2025-05-21 10:10:26,Barulho Excessivo,Bairro Residencial A,-23.02644307377184,-46.84018999568454,Tarde,Crítica,Cancelada,Eos quia praesentium neque delectus iure odio.,1
1a2a9583-4a12-4b27-b8db-bf1a0fe1d3e6,2024-08-12 00:40:14,Barulho Excessivo,Parque Urbano,-23.077676982987608,-46.00087377383615,Madrugada,Baixa,Em Análise,Tempore maiores saepe perspiciatis beatae maiores voluptates.,0
45f584be-e70b-4398-8f4f-b4db1046f40d,2025-05-05 15:37:14,Lixo Acumulado,Estação de Metrô,-23.506428027656142,-46.281636731666616,Manhã,Baixa,Resolvida,Occaecati ullam repellendus maxime.,0
bad118ad-f950-42ac-943e-811d1d94b27e,2025-05-18 12:50:42,Pichação,Estação de Metrô,-23.64830297631158,-46.914752290865636,Madrugada,Média,Resolvida,Maiores optio ea doloremque.,0
6ea4bde7-7bc5-47cf-bfc8-a0e8bf12b72d,2024-08-18 00:03:44,Outros,Área Comercial,-23.774064863979568,-46.17490701922047,Madrugada,Crítica,Cancelada,Ut quam optio delectus.,1
d16a5931-1b7b-43fa-977f-7bd0f793d68d,2025-02-01 03:46:29,Pichação,Praça Central,-23.66887946501951,-46.303640724091146,Manhã,Crítica,Cancelada,Est dolore sequi aperiam voluptatum dolore dolor.,0
3eb43d5c-42c5-48d2-b935-e4ba74036fd1,2024-09-09 07:14:32,Barulho Excessivo,Bairro Residencial A,-23.441031560044223,-46.56628622505482,Tarde,Alta,Cancelada,Ea laboriosam sunt perspiciatis animi.,1
66300410-170b-45ea-8abf-32152fe996d8,2024-08-04 14:42:48,Pichação,Parque Urbano,-23.549184243600525,-46.90733387507197,Madrugada,Baixa,Reportada,Voluptas laborum dolore.,0
ff008bb9-dab5-4369-a000-478b1bafe4f0,2025-05-14 11:14:03,Lixo Acumulado,Área Comercial,-23.24286914757799,-46.463043846465716,Manhã,Média,Em Análise,Amet modi nihil omnis quod eveniet repellendus.,0
8d500517-6f18-446b-9605-c8f9bc1eff0b,2024-10-30 14:30:21,Vandalismo,Parque Urbano,-23.694392183997717,-46.2446748447492,Noite,Crítica,Em Análise,Officia beatae debitis deserunt eius nostrum quibusdam officiis.,0
628080e0-3074-4b1f-84f6-30ba7cd082af,2024-07-26 21:05:37,Vandalismo,Parque Urbano,-23.08557648109562,-46.20579118867182,Madrugada,Média,Em Análise,Ex itaque mollitia repellat.,1
6ba7fd3b-779b-47b6-a2bb-e7dae0bf5919,2024-08-24 15:35:58,Outros,Área Comercial,-23.96721583019781,-46.213150838407465,Noite,Baixa,Reportada,Perferendis ipsam praesentium magni.,0
c006d463-7a09-4668-b4e0-998ff7e927ac,2024-06-28 11:08:23,Lixo Acumulado,Estação de Metrô,-23.353498334666103,-46.19441742375161,Tarde,Baixa,Em Análise,Fugiat sit perspiciatis laudantium veniam id.,1
5c1c3662-88b5-48b2-9356-99790523d435,2024-11-09 23:24:44,Vandalismo,Área Comercial,-23.082960733456826,-46.62278759205327,Noite,Baixa,Reportada,Animi aspernatur magni minima necessitatibus dolores labore.,0
ea4e19c7-65be-4197-a7ae-2670726e28b8,2024-11-03 08:53:53,Lixo Acumulado,Bairro Residencial A,-23.61324521239251,-46.65721840087086,Madrugada,Crítica,Em Análise,Molestias ab aliquam ab quod.,0
8ffc75aa-3fcc-4d52-862a-8863d3278e29,2025-02-25 15:46:48,Barulho Excessivo,Praça Central,-23.440136790735544,-46.83767852749322,Tarde,Crítica,Reportada,Minus sint culpa.,0
5fa0c684-66a8-447f-ba47-3f173fdd2f3c,2024-09-21 03:39:49,Vandalismo,Bairro Residencial A,-23.084774104414223,-46.58635960987395,Noite,Crítica,Reportada,Fuga incidunt modi aut vel.,0
dba54f94-d90c-4f99-b6bd-d5b22302eeb5,2025-01-22 20:29:27,Lixo Acumulado,Estação de Metrô,-23.96236789222281,-46.14232543730118,Manhã,Crítica,Reportada,Non doloremque quia.,0
bc5b380e-73f8-4b9f-be4a-793e5061b07d,2024-12-27 06:46:32,Aglomeração Suspeita,Estação de Metrô,-23.664982921824258,-46.84668906864424,Manhã,Crítica,Cancelada,Maxime fuga consequatur fugit maiores.,0
09a8a013-0fad-47f3-9757-9336179a1a3d,2025-02-05 16:33:22,Vandalismo,Bairro Residencial A,-23.16315372459093,-46.37453726716439,Manhã,Média,Reportada,Non aut ea deserunt rem consequuntur eum fugiat.,0
2de5b772-a9f6-43d6-96e1-69969c70688a,2024-07-05 07:42:36,Vandalismo,Bairro Residencial B,-23.098663008654746,-46.0838751745524,Madrugada,Baixa,Resolvida,Officiis ullam architecto excepturi voluptate nobis at.,1
92fcc0ed-0ecb-4a9e-83a6-0fdf4d99e0a5,2025-06-01 16:33:56,Pichação,Bairro Residencial B,-23.96326800691848,-46.15464265026939,Manhã,Crítica,Reportada,Harum vero non culpa.,1
8c96f7ac-42fb-43c6-aa91-ef1efe886f7f,2024-09-07 19:18:18,Outros,Bairro Residencial A,-23.408474940168922,-46.11460268278042,Madrugada,Baixa,Resolvida,Velit tempora accusamus fugiat totam debitis itaque.,0
0214f85b-7416-45c6-8480-d015f360f497,2025-01-02 21:01:31,Pichação,Área Comercial,-23.68187363118198,-46.33175444673509,Manhã,Baixa,Em Análise,Nihil illo id quasi.,0
21d2c037-b01a-4107-b495-a23d595d89d2,2024-12-20 03:00:32,Vandalismo,Praça Central,-23.894176013557722,-46.6311541663401,Madrugada,Alta,Reportada,Molestias id consequuntur possimus ipsam.,0
9753ce3b-9926-4282-ab21-e1e77d938a94,2025-06-12 02:31:42,Pichação,Área Comercial,-23.74553491994347,-46.34769510107132,Madrugada,Alta,Reportada,Fuga harum molestias sequi sapiente consequuntur adipisci.,0
4f10dc76-d30d-4547-8608-8e67de4a9c01,2025-03-29 05:13:18,Aglomeração Suspeita,Estação de Metrô,-23.13509433003532,-46.930722977998656,Madrugada,Média,Resolvida,Rerum ratione soluta doloribus.,1
cc8e1ce6-05db-4a48-ae03-13faf969f2e1,2025-03-21 14:32:02,Barulho Excessivo,Bairro Residencial A,-23.260898622994663,-46.2878214779897,Manhã,Média,Cancelada,Assumenda provident alias consequatur quod amet architecto.,0
fc6f2c2a-7fef-4bb3-acf3-c85a5bbecfb4,2024-09-09 07:24:14,Outros,Área Comercial,-23.356453483784477,-46.958863810949076,Manhã,Média,Cancelada,Quas officiis illum aperiam maiores temporibus.,1
e125af83-535c-44d0-a727-d88723259b20,2024-11-12 19:43:31,Lixo Acumulado,Estação de Metrô,-23.668519501467973,-46.347723369193304,Manhã,Baixa,Reportada,Molestiae sunt repellendus unde nostrum aut ipsam.,1
a97652bd-4c37-4b87-8b75-69a5ae00cdea,2024-08-31 21:31:39,Barulho Excessivo,Área Comercial,-23.705608953666584,-46.12414514080604,Manhã,Crítica,Em Análise,Incidunt quae nesciunt ab.,0
c9210b96-4147-4cdb-acd9-d726218c8637,2024-09-03 03:18:46,Vandalismo,Estação de Metrô,-23.1828394999876,-46.65313573701056,Manhã,Baixa,Cancelada,Molestias quia id dolore dicta eaque eos.,1
907d6efb-8b26-4617-888c-9b567d8c3cbc,2025-06-05 11:56:48,Lixo Acumulado,Bairro Residencial A,-23.00585301945776,-46.20489832228898,Manhã,Alta,Resolvida,Delectus impedit dicta voluptatibus.,0
5669485e-c263-4ed6-9dff-3b9bfda34b6b,2025-02-07 16:19:32,Vandalismo,Área Comercial,-23.611456149584615,-46.7010805889392,Madrugada,Média,Resolvida,Exercitationem quis nobis architecto veniam.,0
2ba75481-01b9-4e01-aba2-f9dc402a736c,2025-03-16 10:53:11,Pichação,Área Comercial,-23.14801890598961,-46.48608449138864,Tarde,Crítica,Cancelada,Assumenda ratione optio nobis saepe dicta aliquid eligendi.,0
93727c0c-ea43-4a11-ac15-eaaf33a35901,2024-08-09 12:43:25,Aglomeração Suspeita,Praça Central,-23.617364745157865,-46.50032452114402,Tarde,Crítica,Reportada,Veritatis ipsa eius quo ipsum voluptatibus ipsum.,0
f96ee306-5ea2-4b3a-a9f6-d42df61ce22e,2024-09-10 15:25:10,Aglomeração Suspeita,Estação de Metrô,-23.53536806704735,-46.99051984402782,Tarde,Crítica,Resolvida,Aliquam vero maiores sit necessitatibus nulla odit suscipit.,0
3e4a9498-435f-489f-9030-ce085322f4d0,2025-02-03 07:59:57,Lixo Acumulado,Bairro Residencial A,-23.581382420778844,-46.050198552387165,Madrugada,Crítica,Cancelada,Numquam quasi explicabo.,0
16018997-4fb4-4f84-b914-9ffd09b4ea7e,2024-09-23 02:25:38,Outros,Parque Urbano,-23.15559379480456,-46.77739067019815,Noite,Crítica,Em Análise,Voluptas rerum quia laborum.,0
8eabfe7d-569e-42da-b3e7-ac0e8a754a24,2025-06-02 23:56:38,Vandalismo,Bairro Residencial B,-23.45975665201547,-46.55901202371724,Tarde,Baixa,Reportada,Dolorum minus necessitatibus quo debitis repellendus veniam adipisci.,0
b100618d-77df-4f38-8294-cb7dc82a52c3,2025-04-06 22:27:06,Vandalismo,Praça Central,-23.40076463125705,-46.4854650795723,Manhã,Baixa,Cancelada,Sequi suscipit officiis ea in maiores hic.,0
20c51196-e84b-4436-bd55-1ea97df2dc1b,2024-11-27 15:01:34,Outros,Praça Central,-23.990841009634632,-46.40496632851557,Manhã,Média,Em Análise,Ipsa magnam eos culpa soluta.,0
9cd9cdca-9140-4b5c-9ee1-ce7b6bb8a414,2025-02-11 19:54:33,Outros,Parque Urbano,-23.01029145623494,-46.30104688707212,Manhã,Baixa,Resolvida,Praesentium rem eaque veritatis.,0
13fdcb09-1e79-4d98-a202-14ac2e7298ec,2025-02-09 11:02:50,Aglomeração Suspeita,Estação de Metrô,-23.59638266553534,-46.240226076223,Noite,Alta,Em Análise,Delectus necessitatibus iste soluta porro ratione veritatis.,0
ffdedcfd-935f-4705-84a1-266bf0422ac5,2024-07-28 15:34:10,Outros,Área Comercial,-23.080757874608423,-46.372482345085174,Manhã,Média,Cancelada,Quidem aperiam quam fugiat consequuntur recusandae aut.,0
820536f3-4ce5-4ad6-89bd-fe47336d44ed,2025-04-03 02:04:49,Barulho Excessivo,Estação de Metrô,-23.84861106447714,-46.75493811200272,Noite,Alta,Cancelada,Voluptatem esse illo nobis.,0
044b2556-8457-46d3-a7b9-130b5c70aaf8,2025-01-27 05:29:56,Lixo Acumulado,Bairro Residencial B,-23.81362319056371,-46.60419911363245,Noite,Baixa,Cancelada,Cumque impedit in iusto dolorum vero quaerat.,0
28bb3d4f-fcfd-4eff-8b76-c325788bdf68,2024-10-23 22:33:32,Pichação,Estação de Metrô,-23.848613895752887,-46.00114002817465,Manhã,Alta,Resolvida,Officiis itaque aliquid modi modi harum.,0
6ba830fc-6957-420f-a3c4-2a5a60cd1732,2025-03-25 14:47:24,Aglomeração Suspeita,Estação de Metrô,-23.929325773733265,-46.854845450989664,Madrugada,Crítica,Resolvida,Eaque exercitationem modi similique blanditiis.,1
42334a11-1d6c-4a1d-acb7-220ab23a5d2d,2025-03-01 22:48:17,Barulho Excessivo,Parque Urbano,-23.121451395903925,-46.24156164315603,Noite,Crítica,Em Análise,Cum accusantium quia.,0
611b7ad1-eea8-4afd-b57d-477e445127ec,2025-01-02 06:05:37,Pichação,Parque Urbano,-23.17028274195833,-46.33536420963238,Noite,Crítica,Reportada,Sequi possimus culpa enim iusto necessitatibus accusantium nemo.,0
2223fa3f-0fd4-497a-a346-53c9fe62d899,2025-02-22 22:49:35,Pichação,Bairro Residencial A,-23.339177244930664,-46.2524781004572,Madrugada,Alta,Reportada,Dolore vel iure.,0
74455ad7-e890-470d-b4ca-c345706bedf0,2025-01-31 21:47:18,Pichação,Estação de Metrô,-23.2705135835068,-46.968764737018006,Noite,Baixa,Cancelada,Neque quos eligendi quisquam voluptate.,0
61dad660-a8f0-4670-818f-a846f45305a9,2024-09-24 14:09:27,Aglomeração Suspeita,Área Comercial,-23.21164294969865,-46.64822055260533,Noite,Baixa,Resolvida,Iste alias minus suscipit ullam.,0
dd1f8b09-05d8-463b-b2bc-32c681bda42b,2025-02-18 23:50:24,Barulho Excessivo,Estação de Metrô,-23.04709871447637,-46.44851477066524,Noite,Média,Reportada,Aperiam pariatur esse nesciunt beatae doloribus asperiores.,0
cb03a532-021d-424f-a71a-ac52e1da02b8,2025-01-17 19:38:14,Pichação,Estação de Metrô,-23.83383715841389,-46.372234160537346,Noite,Crítica,Resolvida,Culpa sapiente molestias fugit ullam.,0
cb6ac5d5-4f5a-4e18-8b89-db1709c08b42,2025-06-09 13:47:22,Pichação,Praça Central,-23.65155673111835,-46.23043250343164,Madrugada,Crítica,Cancelada,Tempore numquam explicabo.,0
6009a158-a591-4854-a853-c83ceee48af6,2024-10-24 18:13:39,Barulho Excessivo,Bairro Residencial A,-23.222147949350912,-46.64673000018268,Noite,Baixa,Reportada,Quaerat delectus maiores harum soluta.,0
86613624-1ded-460d-ab07-e6f1f09d1c74,2025-04-20 00:42:32,Aglomeração Suspeita,Bairro Residencial A,-23.30293374205612,-46.099289838145545,Manhã,Alta,Em Análise,Expedita similique provident architecto odit provident fugit sequi.,1
1be5a9cb-c83b-4c31-b03a-7f5fb0ff7036,2024-09-19 04:08:40,Outros,Bairro Residencial B,-23.129898919856966,-46.76987141663969,Tarde,Média,Resolvida,Incidunt quia inventore corporis excepturi itaque.,0
5542f9ca-d3c7-4c19-ada3-d40fa6297c9e,2025-05-07 08:03:08,Vandalismo,Praça Central,-23.55448087996497,-46.72499604367716,Madrugada,Crítica,Resolvida,At quas eius odio nihil.,0
80d809c8-5803-448a-ad14-ba7e169bce21,2024-07-07 19:00:36,Pichação,Bairro Residencial A,-23.26607312062716,-46.07569350691829,Noite,Média,Cancelada,Asperiores eaque laboriosam.,1
7be3c273-8a37-404f-a06c-7c5f15025e84,2025-03-23 19:49:32,Pichação,Bairro Residencial A,-23.048992203915606,-46.32735591986375,Manhã,Média,Em Análise,Nostrum repellendus est dolore corporis officiis nemo natus.,0
d3b82a8d-ae18-459c-8d1c-4a14243b0449,2024-09-06 05:31:22,Barulho Excessivo,Parque Urbano,-23.031647597106776,-46.750268145393456,Manhã,Alta,Resolvida,Similique saepe nisi tenetur error.,0
7075a934-a577-41cd-b2fa-d65c2e78e6e7,2024-08-19 11:08:00,Barulho Excessivo,Bairro Residencial B,-23.583856297353172,-46.06656323752909,Noite,Baixa,Reportada,Esse rerum omnis optio.,0
efe77a1c-3856-47e1-9e00-19779c94ebee,2024-09-08 14:36:46,Aglomeração Suspeita,Bairro Residencial A,-23.51338402299139,-46.86627930333477,Madrugada,Alta,Cancelada,Minima dolorum quam consequatur maiores.,0
27d7d518-6995-4c98-a5e7-095f73c31497,2025-01-16 21:23:59,Pichação,Parque Urbano,-23.065342113938108,-46.72281509803179,Madrugada,Alta,Reportada,Nesciunt quo sed fugit.,1
09277705-02ce-40d7-a8f0-9fb9a5e855d8,2024-12-27 15:31:25,Outros,Bairro Residencial A,-23.115786136821274,-46.9489125938166,Manhã,Crítica,Em Análise,Ipsa repudiandae optio adipisci vero.,0
2d98728a-dd84-4e7d-a5ed-f712bd153d4a,2025-05-25 15:36:30,Pichação,Bairro Residencial A,-23.467371129870706,-46.81426513068946,Tarde,Crítica,Reportada,Veniam numquam quam qui.,0
0d76d993-de57-4017-b054-9c89b95f0804,2024-12-07 07:01:05,Pichação,Bairro Residencial A,-23.33927399432086,-46.5396190188853,Tarde,Crítica,Reportada,Eum facilis porro.,0
521a5ffc-db43-4239-870d-e09b01cacfb6,2025-01-26 04:15:58,Barulho Excessivo,Estação de Metrô,-23.243486625340097,-46.96601519203057,Manhã,Alta,Em Análise,Aut saepe veniam maiores ad aperiam.,0
aa6d722f-3779-4f63-a58b-e499ef4220d6,2024-11-23 13:22:05,Pichação,Área Comercial,-23.09561392376591,-46.332470331596504,Tarde,Baixa,Reportada,Aperiam officiis vitae aliquam nemo provident ex nam.,0
2fc5a576-b64c-4431-945e-307662aeb96a,2024-09-23 14:20:25,Outros,Bairro Residencial A,-23.074323365472807,-46.78938979500864,Tarde,Alta,Cancelada,Quae facilis provident saepe nesciunt.,0
274e7a9e-45b4-4eb2-992f-0e879197e23b,2025-05-20 03:33:26,Vandalismo,Estação de Metrô,-23.57998527114051,-46.804033736921994,Noite,Baixa,Cancelada,Est dolore consequuntur facilis veniam est maiores.,1
a6e31e36-42e8-4f97-84a0-f9228d632833,2024-10-24 11:00:44,Lixo Acumulado,Estação de Metrô,-23.674378267306135,-46.233879541724065,Noite,Baixa,Cancelada,Beatae necessitatibus sunt voluptate.,0
6888b59d-ce07-4bf3-8368-6df065dac598,2024-11-11 07:34:31,Pichação,Área Comercial,-23.615841744499516,-46.578985720535236,Tarde,Alta,Reportada,Ad dolorum similique nisi.,1
0ac4c7a5-abd4-4edd-b3f9-e7f5bd51146a,2024-10-31 13:45:55,Lixo Acumulado,Parque Urbano,-23.40952989269825,-46.56504736273672,Madrugada,Baixa,Cancelada,Ut a tempore minus.,0
83e935fe-91f0-4b62-960b-e960f2eba2c7,2025-05-08 08:33:23,Pichação,Bairro Residencial B,-23.89061919659634,-46.43159657533305,Madrugada,Baixa,Resolvida,Natus debitis culpa suscipit earum voluptas.,0
773f49ef-f12f-4b72-873e-b9291ea167fb,2025-02-21 03:38:12,Barulho Excessivo,Bairro Residencial A,-23.324657900257037,-46.6978520060991,Noite,Baixa,Em Análise,Minima qui alias.,1
2870b4ab-9c2c-4077-b17c-3a62c802c81b,2024-09-04 18:08:03,Barulho Excessivo,Bairro Residencial B,-23.001489774784183,-46.82999542844113,Tarde,Alta,Cancelada,Et ea impedit eaque cumque deserunt vitae.,0
fe05d66b-bf7f-46b3-9ef2-e1c0ced51051,2024-07-19 16:58:53,Vandalismo,Praça Central,-23.37985156804912,-46.48750537047704,Manhã,Crítica,Cancelada,Nobis aperiam beatae optio eveniet ratione.,0
e7159264-6c02-4398-b5f3-b7709be27d35,2025-03-23 02:19:06,Vandalismo,Bairro Residencial A,-23.110349556640866,-46.81639510779315,Madrugada,Alta,Reportada,Velit voluptatibus necessitatibus.,0
7626a189-d904-42a4-9901-5ce03284b31b,2025-03-27 01:03:51,Lixo Acumulado,Estação de Metrô,-23.876534250380757,-46.91591630273751,Tarde,Média,Cancelada,Accusamus dolorem vel officiis explicabo.,1
e936ad7e-e630-442b-85c2-bdd71d3e0edf,2024-12-16 13:15:35,Vandalismo,Área Comercial,-23.317304426587324,-46.359994292173695,Tarde,Média,Cancelada,Corrupti repellat dolorem voluptatibus in totam.,0
7c8dd35f-c4f5-45a2-bfe7-17edaf36b677,2024-08-18 11:14:59,Outros,Bairro Residencial A,-23.679324218038133,-46.37507047955479,Noite,Média,Resolvida,Provident cum eum.,0
f54cca2c-0e6e-4d01-b63b-7b62a5fb0b51,2025-06-09 23:48:05,Barulho Excessivo,Parque Urbano,-23.356985396151746,-46.62496890688256,Tarde,Crítica,Em Análise,Earum impedit illo qui similique praesentium.,1
4afa6b5a-c118-4c2b-9c99-cd8fab9d0cee,2025-01-20 23:31:21,Outros,Bairro Residencial B,-23.734223739938844,-46.290548045242424,Madrugada,Alta,Cancelada,Sunt odio corporis error modi.,1
80505dfb-4d50-47df-8a1d-3cb290d10681,2024-12-10 09:14:10,Pichação,Bairro Residencial A,-23.286512884584624,-46.06314675289128,Madrugada,Baixa,Em Análise,Consectetur ut excepturi sapiente labore.,1
ba2e1649-b863-461e-befe-a0d890fe5ba6,2024-11-26 09:17:28,Lixo Acumulado,Estação de Metrô,-23.423512104902795,-46.953301205935325,Noite,Crítica,Resolvida,Nulla amet perferendis fugiat sunt itaque eius.,0
d8d6f887-9534-42c9-8193-2a8802ecf12a,2025-04-16 14:19:36,Outros,Bairro Residencial B,-23.038956022097338,-46.23961251433532,Tarde,Alta,Cancelada,Vitae id unde ipsa.,0
3115809c-7593-4ff7-a721-a0fee6b77b69,2025-03-31 22:01:41,Vandalismo,Parque Urbano,-23.201269669078485,-46.30571959798156,Madrugada,Alta,Resolvida,Facere in ipsum esse sint.,0
3c8a2c2c-9847-4bda-b173-77e9638b043c,2024-10-26 22:43:44,Pichação,Bairro Residencial A,-23.263064588853254,-46.85211137997275,Tarde,Alta,Resolvida,Dolores nulla temporibus quos sapiente quas a.,0
44c57321-7385-4c79-bd99-9e1720008523,2024-10-08 17:35:14,Pichação,Bairro Residencial A,-23.149722160449986,-46.744665506701445,Tarde,Alta,Resolvida,Est distinctio officiis distinctio.,0
c00cb998-40d3-4fdc-94aa-d67aa0968cfc,2024-12-03 09:50:09,Barulho Excessivo,Praça Central,-23.564965673387462,-46.311870573528466,Manhã,Baixa,Cancelada,Ipsa ipsam laboriosam nobis.,0
f080b6df-ab35-4931-88ac-75dd87f87a31,2025-04-03 17:47:26,Aglomeração Suspeita,Praça Central,-23.979806875822945,-46.717921507962906,Madrugada,Média,Cancelada,Consequuntur nisi quo explicabo ipsam ipsam veniam.,0
6fc5d717-e234-4503-bd62-278010c54ecb,2024-10-20 10:06:40,Outros,Bairro Residencial B,-23.03970617448099,-46.853885315912194,Manhã,Crítica,Em Análise,Aut cupiditate ipsum amet incidunt dignissimos.,1
4747a941-d2e7-4e80-8a83-c57feee3db28,2025-01-17 10:30:47,Barulho Excessivo,Bairro Residencial B,-23.143366535654756,-46.373698708082465,Noite,Média,Resolvida,Ad facere reprehenderit ipsum cupiditate incidunt unde.,0
6941dc89-3cf9-4b43-a94b-a820ffaab8cb,2024-12-01 06:59:58,Aglomeração Suspeita,Estação de Metrô,-23.690894781951496,-46.09379961159741,Tarde,Baixa,Cancelada,Magnam magnam iusto nemo deleniti reprehenderit tempora.,0
de8b65e2-a713-4fa6-beec-066471e7f182,2025-06-09 09:19:09,Lixo Acumulado,Estação de Metrô,-23.621138178006383,-46.626300848195115,Manhã,Alta,Resolvida,Animi laboriosam quia fuga.,0
7920beb2-c5ff-46dc-b297-49a23a5259f5,2025-01-02 12:17:21,Lixo Acumulado,Estação de Metrô,-23.237086496741952,-46.4200876797776,Madrugada,Alta,Em Análise,Itaque reprehenderit minima veritatis.,0
dc9812a0-f49e-4ecf-8b6a-bc1447bd9d67,2024-10-30 13:27:59,Pichação,Praça Central,-23.067720437618444,-46.69261487976261,Noite,Alta,Resolvida,Ab corrupti tempore at magnam assumenda repudiandae esse.,1
